"","age","sex","age_cat","race","juv_fel_count","decile_score","juv_misd_count","juv_other_count","priors_count","c_charge_desc","is_recid","score_text"
"8559",27,"Male","25 - 45","Caucasian",0,3,0,0,0,"Susp Drivers Lic 1st Offense",1,"Low"
"8560",27,"Male","25 - 45","Caucasian",0,3,0,0,0,"Susp Drivers Lic 1st Offense",1,"Low"
"8561",29,"Male","25 - 45","African-American",0,8,0,0,5,"Possession of Cannabis",1,"High"
"8562",29,"Male","25 - 45","African-American",0,8,0,0,5,"Possession of Cannabis",1,"High"
"8563",38,"Male","25 - 45","African-American",0,1,0,0,1,"Battery",0,"Low"
"8564",54,"Female","Greater than 45","Caucasian",0,2,0,0,2,"arrest case no charge",0,"Low"
"8565",26,"Male","25 - 45","African-American",0,10,0,0,1,"arrest case no charge",1,"High"
"8566",26,"Male","25 - 45","African-American",0,10,0,0,1,"arrest case no charge",1,"High"
"8567",37,"Male","25 - 45","African-American",1,8,8,5,23,"Deliver Cocaine",1,"High"
"8568",37,"Male","25 - 45","African-American",1,8,8,5,23,"Deliver Cocaine",1,"High"
"8569",37,"Male","25 - 45","African-American",1,8,8,5,23,"Deliver Cocaine",1,"High"
"8570",36,"Male","25 - 45","African-American",0,10,2,1,25,"Battery",1,"High"
"8571",36,"Male","25 - 45","African-American",0,10,2,1,25,"Battery",1,"High"
"8572",36,"Male","25 - 45","African-American",0,10,2,1,25,"Battery",1,"High"
"8573",36,"Male","25 - 45","African-American",0,10,2,1,25,"Battery",1,"High"
"8574",28,"Male","25 - 45","African-American",0,10,0,0,18,"Deliver Cannabis",1,"High"
"8575",28,"Male","25 - 45","African-American",0,10,0,0,18,"Deliver Cannabis",1,"High"
"8576",27,"Male","25 - 45","African-American",0,1,0,0,0,"Battery",0,"Low"
"8577",22,"Male","Less than 25","African-American",0,7,0,0,1,"arrest case no charge",0,"Medium"
"8578",22,"Male","Less than 25","African-American",0,7,0,0,1,"arrest case no charge",0,"Medium"
"8579",49,"Male","Greater than 45","African-American",0,1,0,0,1,"arrest case no charge",0,"Low"
"8580",20,"Male","Less than 25","Caucasian",0,9,0,1,0,"Burglary Unoccupied Dwelling",0,"High"
"8581",36,"Male","25 - 45","African-American",0,7,0,0,11,"Driving While License Revoked",1,"Medium"
"8582",36,"Male","25 - 45","African-American",0,7,0,0,11,"Driving While License Revoked",1,"Medium"
"8583",26,"Female","25 - 45","African-American",0,9,0,0,2,"arrest case no charge",0,"High"
"8584",41,"Female","25 - 45","Caucasian",0,3,0,0,0,"Aggravated Battery",0,"Low"
"8585",26,"Male","25 - 45","Hispanic",0,7,0,1,9,"Battery on Law Enforc Officer",1,"Medium"
"8586",26,"Male","25 - 45","Hispanic",0,7,0,1,9,"Battery on Law Enforc Officer",1,"Medium"
"8587",26,"Male","25 - 45","Hispanic",0,7,0,1,9,"Battery on Law Enforc Officer",1,"Medium"
"8588",43,"Female","25 - 45","African-American",0,6,0,0,1,"Battery",0,"Medium"
"8589",22,"Male","Less than 25","Hispanic",0,3,0,0,1,"Susp Drivers Lic 1st Offense",0,"Low"
"8590",40,"Male","25 - 45","Caucasian",1,9,0,0,9,"arrest case no charge",0,"High"
"8591",29,"Male","25 - 45","Caucasian",0,8,0,1,8,"Susp Drivers Lic 1st Offense",0,"High"
"8592",21,"Male","Less than 25","African-American",1,10,0,0,7,"Fleeing Or Attmp Eluding A Leo",1,"High"
"8593",21,"Male","Less than 25","African-American",1,10,0,0,7,"Fleeing Or Attmp Eluding A Leo",1,"High"
"8594",21,"Male","Less than 25","African-American",1,10,0,0,7,"Fleeing Or Attmp Eluding A Leo",1,"High"
"8595",25,"Male","25 - 45","Caucasian",0,5,0,0,4,"Counterfeit Lic Plates/Sticker",0,"Medium"
"8596",22,"Male","Less than 25","Other",0,2,0,0,0,"False Imprisonment",1,"Low"
"8597",22,"Male","Less than 25","Other",0,2,0,0,0,"False Imprisonment",1,"Low"
"8598",33,"Male","25 - 45","Caucasian",0,1,0,0,0,"Possession of Hydromorphone",0,"Low"
"8599",33,"Male","25 - 45","Caucasian",0,1,0,0,0,"Possession of Hydromorphone",0,"Low"
"8600",26,"Male","25 - 45","African-American",0,7,0,0,7,"Poss Cocaine/Intent To Del/Sel",0,"Medium"
"8601",26,"Male","25 - 45","African-American",0,7,0,0,7,"Poss Cocaine/Intent To Del/Sel",0,"Medium"
"8602",27,"Female","25 - 45","African-American",0,3,0,0,0,"Battery",1,"Low"
"8603",35,"Male","25 - 45","African-American",0,2,0,0,1,"Pos Cannabis W/Intent Sel/Del",0,"Low"
"8604",57,"Male","Greater than 45","Caucasian",0,1,0,0,0,"Battery on a Person Over 65",0,"Low"
"8605",27,"Male","25 - 45","African-American",0,2,0,0,3,"Susp Drivers Lic 1st Offense",0,"Low"
"8606",37,"Male","25 - 45","Hispanic",0,1,0,0,3,"Battery",1,"Low"
"8607",31,"Female","25 - 45","African-American",0,5,0,0,3,"arrest case no charge",0,"Medium"
"8608",31,"Female","25 - 45","African-American",0,5,0,0,3,"arrest case no charge",0,"Medium"
"8609",36,"Male","25 - 45","African-American",1,8,0,0,26,"Poss Cocaine/Intent To Del/Sel",1,"High"
"8610",36,"Male","25 - 45","African-American",1,8,0,0,26,"Poss Cocaine/Intent To Del/Sel",1,"High"
"8611",36,"Male","25 - 45","African-American",1,8,0,0,26,"Poss Cocaine/Intent To Del/Sel",1,"High"
"8612",32,"Female","25 - 45","Other",0,2,0,0,0,"Viol Injunct Domestic Violence",0,"Low"
"8613",50,"Male","Greater than 45","Caucasian",0,1,0,0,1,"Aggrav Battery w/Deadly Weapon",0,"Low"
"8614",52,"Male","Greater than 45","Caucasian",0,1,0,0,1,"arrest case no charge",0,"Low"
"8615",24,"Male","Less than 25","African-American",0,4,0,0,1,"Battery",0,"Low"
"8616",38,"Male","25 - 45","African-American",0,4,0,0,0,"Aggrav Battery w/Deadly Weapon",0,"Low"
"8617",38,"Male","25 - 45","African-American",0,4,0,0,0,"Aggrav Battery w/Deadly Weapon",0,"Low"
"8618",38,"Male","25 - 45","African-American",0,4,0,0,0,"Aggrav Battery w/Deadly Weapon",0,"Low"
"8619",38,"Male","25 - 45","African-American",0,4,0,0,0,"Aggrav Battery w/Deadly Weapon",0,"Low"
"8620",26,"Male","25 - 45","African-American",0,2,0,0,1,"Tamper With Victim",0,"Low"
"8621",54,"Male","Greater than 45","African-American",0,8,0,0,11,"arrest case no charge",0,"High"
"8622",71,"Male","Greater than 45","Caucasian",0,2,0,0,13,"Felony Driving While Lic Suspd",0,"Low"
"8623",27,"Male","25 - 45","African-American",0,7,4,4,9,"Poss Pyrrolidinovalerophenone W/I/D/S",1,"Medium"
"8624",27,"Male","25 - 45","African-American",0,7,4,4,9,"Poss Pyrrolidinovalerophenone W/I/D/S",1,"Medium"
"8625",27,"Male","25 - 45","African-American",0,7,4,4,9,"Poss Pyrrolidinovalerophenone W/I/D/S",1,"Medium"
"8626",27,"Male","25 - 45","African-American",0,7,4,4,9,"Poss Pyrrolidinovalerophenone W/I/D/S",1,"Medium"
"8627",27,"Male","25 - 45","African-American",0,7,4,4,9,"Poss Pyrrolidinovalerophenone W/I/D/S",1,"Medium"
"8628",27,"Male","25 - 45","African-American",0,7,4,4,9,"Poss Pyrrolidinovalerophenone W/I/D/S",1,"Medium"
"8629",39,"Female","25 - 45","Caucasian",0,4,0,0,1,"Possession of Cocaine",0,"Low"
"8630",34,"Male","25 - 45","Other",0,2,0,0,1,"Driving License Suspended",1,"Low"
"8631",34,"Male","25 - 45","Other",0,2,0,0,1,"Driving License Suspended",1,"Low"
"8632",34,"Male","25 - 45","Other",0,2,0,0,1,"Driving License Suspended",1,"Low"
"8633",23,"Male","Less than 25","Other",0,8,0,0,0,"Battery",1,"High"
"8634",23,"Male","Less than 25","Other",0,8,0,0,0,"Battery",1,"High"
"8635",23,"Male","Less than 25","Other",0,8,0,0,0,"Battery",1,"High"
"8636",46,"Male","Greater than 45","African-American",1,4,0,0,8,"Battery",1,"Low"
"8637",46,"Male","Greater than 45","African-American",1,4,0,0,8,"Battery",1,"Low"
"8638",36,"Female","25 - 45","African-American",0,6,0,0,5,"Battery on Law Enforc Officer",1,"Medium"
"8639",36,"Female","25 - 45","African-American",0,6,0,0,5,"Battery on Law Enforc Officer",1,"Medium"
"8640",55,"Male","Greater than 45","African-American",0,1,0,0,0,"Grand Theft in the 3rd Degree",0,"Low"
"8641",27,"Female","25 - 45","African-American",0,6,0,0,4,"Felony Driving While Lic Suspd",0,"Medium"
"8642",33,"Male","25 - 45","Hispanic",0,4,0,0,1,"arrest case no charge",0,"Low"
"8643",45,"Male","Greater than 45","African-American",0,3,0,0,0,"",1,"Low"
"8644",45,"Male","Greater than 45","African-American",0,3,0,0,0,"",1,"Low"
"8645",27,"Male","25 - 45","Caucasian",0,4,0,0,0,"Grand Theft in the 3rd Degree",0,"Low"
"8646",22,"Male","Less than 25","African-American",0,7,0,0,3,"arrest case no charge",0,"Medium"
"8647",31,"Male","25 - 45","African-American",0,6,0,0,0,"Aggravated Assault W/Dead Weap",0,"Medium"
"8648",23,"Male","Less than 25","African-American",0,4,0,3,2,"Carrying Concealed Firearm",1,"Low"
"8649",39,"Male","25 - 45","Hispanic",0,1,0,0,1,"Battery",0,"Low"
"8650",20,"Male","Less than 25","African-American",1,7,0,0,1,"arrest case no charge",1,"Medium"
"8651",20,"Male","Less than 25","African-American",1,7,0,0,1,"arrest case no charge",1,"Medium"
"8652",20,"Male","Less than 25","African-American",1,7,0,0,1,"arrest case no charge",1,"Medium"
"8653",31,"Female","25 - 45","African-American",0,8,2,0,10,"Uttering a Forged Instrument",0,"High"
"8654",31,"Female","25 - 45","African-American",0,8,2,0,10,"Uttering a Forged Instrument",0,"High"
"8655",24,"Male","Less than 25","Caucasian",0,9,0,0,8,"arrest case no charge",1,"High"
"8656",23,"Male","Less than 25","Other",0,2,0,0,0,"Grand Theft in the 3rd Degree",0,"Low"
"8657",37,"Female","25 - 45","Caucasian",0,8,0,0,2,"Tampering With Physical Evidence",1,"High"
"8658",25,"Male","25 - 45","African-American",0,6,0,0,0,"Operating W/O Valid License",1,"Medium"
"8659",26,"Male","25 - 45","Caucasian",0,3,0,0,0,"Possession of Cannabis",0,"Low"
"8660",24,"Female","Less than 25","African-American",0,4,0,0,1,"arrest case no charge",0,"Low"
"8661",29,"Male","25 - 45","Hispanic",0,3,0,0,0,"Driving While License Revoked",0,"Low"
"8662",24,"Female","Less than 25","African-American",0,5,0,0,0,"Grand Theft in the 3rd Degree",0,"Medium"
"8663",33,"Male","25 - 45","Hispanic",0,2,0,0,3,"Driving License Suspended",0,"Low"
"8664",42,"Male","25 - 45","Caucasian",0,5,0,0,2,"arrest case no charge",0,"Medium"
"8665",42,"Male","25 - 45","Caucasian",0,5,0,0,2,"arrest case no charge",0,"Medium"
"8666",42,"Male","25 - 45","Caucasian",0,5,0,0,2,"arrest case no charge",0,"Medium"
"8667",42,"Male","25 - 45","Caucasian",0,5,0,0,2,"arrest case no charge",0,"Medium"
"8668",42,"Male","25 - 45","Caucasian",0,5,0,0,2,"arrest case no charge",0,"Medium"
"8669",29,"Male","25 - 45","Caucasian",0,2,0,0,0,"Grand Theft in the 3rd Degree",0,"Low"
"8670",41,"Male","25 - 45","African-American",0,1,0,0,4,"Battery",1,"Low"
"8671",37,"Male","25 - 45","African-American",0,1,0,0,0,"Felony Battery (Dom Strang)",1,"Low"
"8672",46,"Male","Greater than 45","Caucasian",0,3,0,0,2,"Solicit To Deliver Cocaine",0,"Low"
"8673",46,"Male","Greater than 45","Caucasian",0,3,0,0,2,"Solicit To Deliver Cocaine",0,"Low"
"8674",46,"Male","Greater than 45","Caucasian",0,3,0,0,2,"Solicit To Deliver Cocaine",0,"Low"
"8675",56,"Female","Greater than 45","Caucasian",0,5,0,0,10,"Possession of Cocaine",1,"Medium"
"8676",56,"Female","Greater than 45","Caucasian",0,5,0,0,10,"Possession of Cocaine",1,"Medium"
"8677",56,"Female","Greater than 45","Caucasian",0,5,0,0,10,"Possession of Cocaine",1,"Medium"
"8678",56,"Female","Greater than 45","Caucasian",0,5,0,0,10,"Possession of Cocaine",1,"Medium"
"8679",56,"Female","Greater than 45","Caucasian",0,5,0,0,10,"Possession of Cocaine",1,"Medium"
"8680",56,"Female","Greater than 45","Caucasian",0,5,0,0,10,"Possession of Cocaine",1,"Medium"
"8681",56,"Female","Greater than 45","Caucasian",0,5,0,0,10,"Possession of Cocaine",1,"Medium"
"8683",36,"Male","25 - 45","African-American",0,7,0,0,3,"Driving While License Revoked",0,"Medium"
"8684",23,"Male","Less than 25","African-American",0,3,0,0,0,"Grand Theft in the 3rd Degree",1,"Low"
"8685",23,"Male","Less than 25","African-American",0,3,0,0,0,"Grand Theft in the 3rd Degree",1,"Low"
"8686",23,"Male","Less than 25","African-American",0,3,0,0,0,"Grand Theft in the 3rd Degree",1,"Low"
"8687",23,"Female","Less than 25","African-American",0,5,0,0,1,"Poss Pyrrolidinovalerophenone",1,"Medium"
"8688",23,"Female","Less than 25","African-American",0,5,0,0,1,"Poss Pyrrolidinovalerophenone",1,"Medium"
"8689",23,"Female","Less than 25","African-American",0,5,0,0,1,"Poss Pyrrolidinovalerophenone",1,"Medium"
"8690",23,"Female","Less than 25","African-American",0,5,0,0,1,"Poss Pyrrolidinovalerophenone",1,"Medium"
"8691",25,"Male","25 - 45","African-American",0,8,0,0,0,"Poss/Sell/Del Cocaine 1000FT Sch",1,"High"
"8692",25,"Male","25 - 45","African-American",0,8,0,0,0,"Poss/Sell/Del Cocaine 1000FT Sch",1,"High"
"8693",24,"Male","Less than 25","African-American",0,7,0,0,1,"Poss Cocaine/Intent To Del/Sel",1,"Medium"
"8694",24,"Male","Less than 25","African-American",0,7,0,0,1,"Poss Cocaine/Intent To Del/Sel",1,"Medium"
"8695",35,"Male","25 - 45","African-American",0,10,0,0,27,"Grand Theft in the 3rd Degree",0,"High"
"8696",48,"Male","Greater than 45","African-American",0,8,0,0,10,"Deliver Cocaine",0,"High"
"8698",55,"Male","Greater than 45","Caucasian",0,1,0,0,9,"Leaving the Scene of Accident",0,"Low"
"8699",21,"Male","Less than 25","Hispanic",0,4,0,0,0,"Aggravated Battery / Pregnant",0,"Low"
"8700",26,"Male","25 - 45","Hispanic",0,2,0,0,1,"DUI Level 0.15 Or Minor In Veh",1,"Low"
"8701",24,"Male","Less than 25","Caucasian",0,7,0,0,2,"Burglary Conveyance Unoccup",1,"Medium"
"8702",24,"Male","Less than 25","Caucasian",0,7,0,0,2,"Burglary Conveyance Unoccup",1,"Medium"
"8703",43,"Male","25 - 45","African-American",0,1,0,0,0,"Battery",0,"Low"
"8705",49,"Male","Greater than 45","Caucasian",0,1,0,0,1,"Criminal Mischief Damage <$200",0,"Low"
"8706",25,"Male","25 - 45","African-American",0,10,1,1,8,"arrest case no charge",0,"High"
"8707",32,"Male","25 - 45","African-American",0,9,0,0,0,"Burglary Conveyance Unoccup",0,"High"
"8708",27,"Male","25 - 45","African-American",0,4,0,0,0,"Battery",0,"Low"
"8709",46,"Male","Greater than 45","African-American",0,2,0,0,3,"arrest case no charge",0,"Low"
"8711",32,"Male","25 - 45","Caucasian",0,2,0,0,5,"Crimin Mischief Damage $1000+",0,"Low"
"8712",34,"Female","25 - 45","Hispanic",0,3,0,0,1,"Battery on Law Enforc Officer",0,"Low"
"8713",23,"Male","Less than 25","African-American",0,9,0,0,0,"Burglary Unoccupied Dwelling",1,"High"
"8714",23,"Male","Less than 25","African-American",0,9,0,0,0,"Burglary Unoccupied Dwelling",1,"High"
"8715",43,"Male","25 - 45","Caucasian",0,1,0,0,2,"Poss Contr Subst W/o Prescript",0,"Low"
"8716",25,"Male","25 - 45","Hispanic",0,2,0,0,0,"Poss3,4 Methylenedioxymethcath",0,"Low"
"8717",53,"Female","Greater than 45","Caucasian",0,1,0,0,0,"DUI Property Damage/Injury",0,"Low"
"8718",24,"Male","Less than 25","African-American",0,6,0,0,1,"Pos Methylenedioxymethcath W/I/D/S",1,"Medium"
"8719",25,"Male","25 - 45","African-American",1,9,0,0,4,"Battery",0,"High"
"8720",28,"Male","25 - 45","African-American",0,4,0,0,0,"Offn Against Intellectual Prop",0,"Low"
"8721",32,"Male","25 - 45","Caucasian",0,1,0,0,0,"Battery",0,"Low"
"8722",21,"Male","Less than 25","Caucasian",0,3,0,0,1,"Grand Theft in the 3rd Degree",0,"Low"
"8723",31,"Male","25 - 45","Other",0,2,0,0,0,"Battery",0,"Low"
"8724",33,"Male","25 - 45","Caucasian",0,7,0,0,3,"Poss Of 1,4-Butanediol",1,"Medium"
"8725",33,"Male","25 - 45","Caucasian",0,7,0,0,3,"Poss Of 1,4-Butanediol",1,"Medium"
"8727",35,"Female","25 - 45","African-American",0,1,0,0,1,"arrest case no charge",0,"Low"
"8728",25,"Male","25 - 45","Caucasian",0,7,0,0,4,"Burglary Dwelling Armed",0,"Medium"
"8729",30,"Male","25 - 45","African-American",0,1,0,0,3,"Carrying Concealed Firearm",0,"Low"
"8730",30,"Male","25 - 45","African-American",0,1,0,0,3,"Carrying Concealed Firearm",0,"Low"
"8731",55,"Male","Greater than 45","Caucasian",0,3,0,0,3,"Viol Injunction Protect Dom Vi",0,"Low"
"8732",50,"Male","Greater than 45","Hispanic",0,5,0,0,9,"Battery",1,"Medium"
"8733",50,"Male","Greater than 45","Hispanic",0,5,0,0,9,"Battery",1,"Medium"
"8734",50,"Male","Greater than 45","Hispanic",0,5,0,0,9,"Battery",1,"Medium"
"8735",50,"Male","Greater than 45","Hispanic",0,5,0,0,9,"Battery",1,"Medium"
"8736",28,"Male","25 - 45","African-American",0,3,0,0,0,"Battery",0,"Low"
"8737",44,"Male","25 - 45","Caucasian",0,1,0,0,0,"Battery",1,"Low"
"8738",48,"Female","Greater than 45","Caucasian",0,1,0,0,2,"Abuse Without Great Harm",0,"Low"
"8739",19,"Male","Less than 25","African-American",2,10,1,1,3,"Carrying Concealed Firearm",1,"High"
"8740",19,"Male","Less than 25","African-American",2,10,1,1,3,"Carrying Concealed Firearm",1,"High"
"8741",19,"Male","Less than 25","African-American",2,10,1,1,3,"Carrying Concealed Firearm",1,"High"
"8742",19,"Male","Less than 25","African-American",2,10,1,1,3,"Carrying Concealed Firearm",1,"High"
"8743",19,"Male","Less than 25","African-American",2,10,1,1,3,"Carrying Concealed Firearm",1,"High"
"8744",23,"Male","Less than 25","Other",0,7,0,0,2,"Resist/Obstruct W/O Violence",0,"Medium"
"8745",23,"Male","Less than 25","Other",0,7,0,0,2,"Resist/Obstruct W/O Violence",0,"Medium"
"8746",23,"Male","Less than 25","Other",0,7,0,0,2,"Resist/Obstruct W/O Violence",0,"Medium"
"8747",23,"Male","Less than 25","Other",0,7,0,0,2,"Resist/Obstruct W/O Violence",0,"Medium"
"8748",24,"Male","Less than 25","African-American",0,8,0,1,3,"Poss F/Arm Delinq",1,"High"
"8749",24,"Male","Less than 25","African-American",0,8,0,1,3,"Poss F/Arm Delinq",1,"High"
"8750",50,"Male","Greater than 45","Caucasian",0,3,0,0,2,"Possession of Cocaine",0,"Low"
"8751",50,"Male","Greater than 45","Caucasian",0,3,0,0,2,"Possession of Cocaine",0,"Low"
"8752",27,"Female","25 - 45","Caucasian",0,5,0,0,13,"Burglary Dwelling Occupied",0,"Medium"
"8753",27,"Female","25 - 45","Caucasian",0,5,0,0,13,"Burglary Dwelling Occupied",0,"Medium"
"8754",23,"Male","Less than 25","African-American",2,10,0,1,4,"arrest case no charge",0,"High"
"8755",23,"Male","Less than 25","African-American",2,10,0,1,4,"arrest case no charge",0,"High"
"8756",23,"Male","Less than 25","African-American",2,10,0,1,4,"arrest case no charge",0,"High"
"8757",23,"Male","Less than 25","African-American",2,10,0,1,4,"arrest case no charge",0,"High"
"8758",31,"Male","25 - 45","African-American",0,2,0,0,1,"arrest case no charge",0,"Low"
"8759",31,"Male","25 - 45","African-American",0,4,0,0,0,"Battery",0,"Low"
"8760",28,"Female","25 - 45","Caucasian",0,4,0,0,0,"Possession of Cocaine",1,"Low"
"8761",28,"Female","25 - 45","Caucasian",0,4,0,0,0,"Possession of Cocaine",1,"Low"
"8762",28,"Female","25 - 45","Caucasian",0,4,0,0,0,"Possession of Cocaine",1,"Low"
"8763",42,"Male","25 - 45","Caucasian",0,1,0,0,0,"Aggravated Assault W/Dead Weap",0,"Low"
"8764",36,"Male","25 - 45","Caucasian",0,6,0,0,2,"Prowling/Loitering",0,"Medium"
"8765",36,"Male","25 - 45","Caucasian",0,6,0,0,2,"Prowling/Loitering",0,"Medium"
"8766",21,"Male","Less than 25","African-American",0,9,0,0,0,"Aggravated Assault W/Dead Weap",1,"High"
"8767",21,"Male","Less than 25","African-American",0,9,0,0,0,"Aggravated Assault W/Dead Weap",1,"High"
"8768",21,"Male","Less than 25","African-American",0,9,0,0,0,"Aggravated Assault W/Dead Weap",1,"High"
"8769",29,"Male","25 - 45","African-American",0,10,0,0,5,"arrest case no charge",0,"High"
"8770",48,"Male","Greater than 45","Caucasian",0,1,0,0,1,"Aggrav Battery w/Deadly Weapon",0,"Low"
"8771",54,"Male","Greater than 45","Caucasian",0,4,0,0,5,"Possession of Cocaine",0,"Low"
"8772",21,"Male","Less than 25","Caucasian",0,8,0,0,0,"Poss3,4 Methylenedioxymethcath",1,"High"
"8773",21,"Male","Less than 25","Caucasian",0,8,0,0,0,"Poss3,4 Methylenedioxymethcath",1,"High"
"8774",21,"Male","Less than 25","Caucasian",0,8,0,0,0,"Poss3,4 Methylenedioxymethcath",1,"High"
"8775",21,"Male","Less than 25","Caucasian",0,8,0,0,0,"Poss3,4 Methylenedioxymethcath",1,"High"
"8776",21,"Male","Less than 25","Caucasian",0,8,0,0,0,"Poss3,4 Methylenedioxymethcath",1,"High"
"8777",24,"Male","Less than 25","Other",0,4,0,0,0,"Possess Drug Paraphernalia",1,"Low"
"8778",24,"Male","Less than 25","Other",0,4,0,0,0,"Possess Drug Paraphernalia",1,"Low"
"8779",24,"Male","Less than 25","Other",0,4,0,0,0,"Possess Drug Paraphernalia",1,"Low"
"8780",24,"Male","Less than 25","Other",0,4,0,0,0,"Possess Drug Paraphernalia",1,"Low"
"8781",31,"Male","25 - 45","Caucasian",0,5,0,0,3,"Tamper With Victim",1,"Medium"
"8782",23,"Male","Less than 25","Hispanic",0,3,0,0,0,"Battery",0,"Low"
"8783",27,"Male","25 - 45","Caucasian",0,9,0,0,0,"Driving While License Revoked",1,"High"
"8784",36,"Male","25 - 45","African-American",0,7,1,0,7,"Crimin Mischief Damage $1000+",0,"Medium"
